Session_Time,Test_Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output,Distance,Test_Number
466.083,466.082,10.00,12.00,0.00,40.58,10.09,1
466.103,466.102,10.00,12.00,0.00,40.62,8.67,1
466.122,466.121,10.00,11.94,0.00,40.37,8.67,1
466.142,466.141,10.00,12.00,0.00,40.70,8.67,1
466.162,466.161,10.00,12.14,0.00,41.44,8.84,1
466.201,466.200,10.00,12.14,0.00,41.49,9.04,1
466.221,466.220,10.00,12.00,0.00,40.83,9.04,1
466.241,466.240,10.00,12.00,0.00,40.87,9.04,1
466.260,466.259,10.00,12.14,0.00,41.61,7.54,1
466.299,466.298,11.54,12.14,0.00,33.90,7.54,1
466.319,466.318,11.60,12.07,0.00,0.00,6.22,1
466.338,466.337,3.61,12.07,0.00,42.46,6.22,1
466.358,466.357,3.31,12.27,0.00,45.15,5.35,1
466.397,466.396,0.00,12.14,0.00,61.30,5.35,1
466.417,466.416,0.00,12.20,0.00,61.83,5.81,1
466.436,466.435,0.81,12.27,0.00,58.36,5.81,1
466.456,466.455,1.03,12.14,0.00,56.82,6.29,1
466.495,466.494,3.83,12.20,0.00,43.32,6.29,1
466.515,466.514,3.91,12.14,0.00,42.76,6.88,1
466.534,466.533,7.54,12.14,0.00,24.73,6.88,1
466.554,466.553,7.47,12.20,0.00,25.47,6.88,1
466.593,466.592,7.54,12.14,0.00,24.92,13.41,1
466.613,466.612,10.00,12.20,0.00,12.94,18.09,1
466.633,466.632,10.00,12.20,0.00,12.98,18.09,1
466.652,466.651,10.00,12.14,0.00,12.73,18.09,1
466.691,466.690,10.00,12.07,0.00,12.43,16.96,1
466.711,466.710,10.00,12.14,0.00,12.82,13.90,1
466.731,466.730,10.00,12.14,0.00,12.86,13.90,1
466.750,466.749,10.00,12.14,0.00,12.90,13.90,1
466.789,466.788,10.00,11.94,0.00,11.96,15.31,1
466.809,466.808,10.00,12.00,0.00,12.29,15.31,1
466.829,466.828,10.00,12.00,0.00,12.33,15.56,1
466.848,466.847,10.00,12.00,0.00,12.37,15.56,1
466.868,466.867,10.00,12.00,0.00,12.41,14.55,1
466.907,466.906,10.00,11.87,0.00,11.80,14.55,1
466.927,466.926,10.00,11.94,0.00,12.19,10.92,1
466.946,466.945,10.00,11.75,0.00,11.24,10.92,1
466.966,466.965,10.00,11.80,0.00,11.56,10.92,1
467.005,467.004,10.00,11.75,0.00,11.31,9.86,1
467.025,467.024,10.00,11.87,0.00,11.99,9.64,1
467.044,467.043,10.00,12.00,0.00,12.67,9.64,1
467.064,467.063,10.00,11.94,0.00,12.41,9.64,1
467.084,467.083,10.00,11.94,0.00,12.45,13.10,1
467.123,467.122,10.00,11.80,0.00,11.79,13.10,1
467.143,467.142,10.00,11.80,0.00,11.83,9.87,1
467.162,467.161,10.00,11.75,0.00,11.57,9.87,1
467.201,467.200,10.00,11.80,0.00,11.90,9.03,1
467.221,467.220,10.00,11.80,0.00,11.93,9.03,1
467.241,467.240,10.00,11.80,0.00,11.97,8.87,1
467.260,467.259,10.00,11.80,0.00,12.01,8.87,1
467.280,467.279,10.00,11.75,0.00,11.75,9.09,1
467.319,467.318,10.00,11.80,0.00,12.08,9.09,1
467.339,467.338,10.00,11.80,0.00,12.11,9.18,1
467.358,467.357,10.00,11.75,0.00,11.86,9.18,1
467.378,467.377,10.00,11.87,0.00,12.53,9.18,1
467.417,467.416,10.00,11.94,0.00,12.92,10.76,1
467.437,467.436,10.00,11.87,0.00,12.61,10.15,1
467.456,467.455,10.00,11.80,0.00,12.30,10.15,1
467.476,467.475,10.00,11.87,0.00,12.68,10.15,1
467.496,467.495,10.00,11.87,0.00,12.72,10.30,1
467.535,467.534,10.00,11.94,0.00,13.11,9.89,1
467.555,467.554,10.00,12.07,0.00,13.79,9.89,1
467.574,467.573,10.00,11.94,0.00,13.19,9.89,1
467.594,467.593,10.00,11.94,0.00,13.23,11.64,1
467.633,467.632,10.00,12.07,0.00,13.91,11.37,1
467.653,467.652,10.00,12.14,0.00,14.30,11.37,1
467.672,467.671,10.00,12.07,0.00,13.99,11.37,1
467.692,467.691,10.00,12.14,0.00,14.39,11.64,1
467.731,467.730,10.00,12.27,0.00,15.07,11.64,1
467.751,467.750,10.00,12.20,0.00,14.77,11.36,1
467.770,467.769,10.00,12.07,0.00,14.17,11.36,1
467.790,467.789,10.00,12.33,0.00,15.49,12.52,1
467.829,467.828,10.00,12.47,0.00,16.24,12.52,1
467.849,467.848,10.00,12.27,0.00,15.30,10.20,1
467.868,467.867,10.00,12.52,0.00,16.62,10.20,1
467.888,467.887,10.00,12.47,0.00,16.38,12.27,1
467.927,467.926,10.00,12.40,0.00,16.08,12.27,1
467.947,467.946,10.00,12.52,0.00,16.77,12.85,1
467.967,467.966,10.00,12.52,0.00,16.82,12.85,1
467.986,467.985,10.00,12.79,0.00,18.21,12.85,1
468.025,468.024,10.00,12.59,0.00,17.28,11.22,1
468.045,468.044,10.00,12.72,0.00,17.97,12.55,1
468.065,468.064,10.00,12.66,0.00,17.73,12.55,1
468.084,468.083,10.00,12.92,0.00,19.06,12.55,1
468.124,468.123,10.00,12.99,0.00,19.46,9.43,1
468.143,468.142,10.00,13.04,0.00,19.81,9.43,1
468.163,468.162,10.00,13.24,0.00,20.86,9.86,1
468.182,468.181,10.00,13.11,0.00,20.29,9.86,1
468.222,468.221,10.00,13.24,0.00,20.98,11.08,1
468.241,468.240,10.00,13.24,0.00,21.05,11.08,1
468.261,468.260,10.00,13.31,0.00,21.46,9.41,1
468.280,468.279,10.00,13.31,0.00,21.52,9.41,1
468.320,468.319,10.00,13.43,0.00,22.22,9.96,1
468.339,468.338,10.00,13.43,0.00,22.29,9.96,1
468.359,468.358,10.00,13.50,0.00,22.71,8.83,1
468.379,468.378,10.00,13.63,0.00,23.41,8.83,1
468.418,468.418,10.00,13.50,0.00,22.85,9.52,1
468.438,468.437,10.00,13.50,0.00,22.92,9.52,1
468.457,468.456,10.00,13.70,0.00,23.97,8.87,1
468.477,468.476,10.00,13.63,0.00,23.70,8.87,1
468.516,468.516,10.00,13.63,0.00,23.77,8.86,1
468.536,468.535,10.00,13.82,0.00,24.82,8.86,1
468.555,468.554,10.00,13.76,0.00,24.55,8.86,1
468.594,468.594,10.00,13.70,0.00,24.34,8.14,1
468.614,468.613,13.61,13.95,0.00,0.00,6.70,1
468.634,468.634,3.69,13.88,0.00,51.17,6.70,1
468.653,468.652,3.69,13.88,0.00,51.37,6.70,1
468.693,468.693,3.56,13.95,0.00,52.55,8.30,1
468.712,468.711,10.00,13.95,0.00,20.44,8.30,1
468.732,468.732,10.00,13.95,0.00,20.52,7.22,1
468.751,468.751,7.04,14.08,0.00,36.11,7.22,1
468.791,468.791,7.13,14.02,0.00,35.51,11.27,1
468.811,468.810,10.00,14.02,0.00,21.22,11.27,1
468.830,468.830,10.00,14.21,0.00,22.28,11.27,1
468.849,468.849,10.00,14.21,0.00,22.36,11.27,1
468.890,468.889,10.00,14.21,0.00,22.44,7.29,1
468.909,468.908,7.38,14.14,0.00,35.31,7.29,1
468.929,468.928,7.27,14.21,0.00,36.34,7.08,1
468.967,468.967,5.67,14.27,0.00,44.83,7.08,1
468.988,468.987,5.67,14.27,0.00,45.01,6.84,1
469.007,469.006,4.02,14.27,0.00,53.44,6.84,1
469.026,469.026,3.90,14.34,0.00,54.63,6.71,1
469.047,469.046,3.07,14.27,0.00,58.64,6.71,1
469.086,469.085,2.82,14.39,0.00,60.72,7.03,1
469.106,469.105,5.02,14.46,0.00,50.29,7.03,1
469.125,469.124,4.89,14.53,0.00,51.45,7.03,1
469.145,469.144,4.89,14.53,0.00,51.64,7.65,1
469.184,469.183,9.17,14.65,0.00,30.99,7.21,1
469.204,469.203,6.05,14.59,0.00,46.40,7.21,1
469.223,469.222,5.93,14.65,0.00,47.52,7.21,1
469.243,469.242,5.93,14.65,0.00,47.70,7.32,1
469.282,469.281,6.40,14.85,0.00,46.49,8.54,1
469.302,469.301,10.00,15.10,0.00,29.83,8.54,1
469.321,469.320,10.00,14.78,0.00,28.34,8.54,1
469.341,469.340,10.00,14.85,0.00,28.78,6.83,1
469.360,469.359,2.25,15.10,0.00,69.02,6.83,1
469.400,469.399,2.65,14.90,0.00,66.30,7.69,1
469.419,469.418,9.31,14.78,0.00,32.49,7.69,1
469.439,469.438,8.68,15.16,0.00,37.70,7.02,1
469.478,469.477,3.58,15.16,0.00,63.43,7.02,1
469.498,469.497,3.97,14.97,0.00,60.76,9.02,1
469.518,469.517,10.00,15.29,0.00,32.28,9.02,1
469.537,469.536,10.00,15.29,0.00,32.38,8.17,1
469.557,469.556,12.40,15.10,0.00,19.46,8.17,1
469.596,469.595,12.31,15.16,0.00,20.34,8.96,1
469.616,469.615,10.00,15.29,0.00,32.60,8.96,1
469.635,469.634,10.00,15.04,0.00,31.46,10.43,1
469.655,469.654,10.00,15.16,0.00,32.18,10.43,1
469.694,469.693,10.00,15.41,0.00,33.53,8.04,1
469.714,469.713,11.02,15.36,0.00,28.22,8.04,1
469.733,469.732,11.02,15.36,0.00,28.31,7.80,1
469.753,469.752,9.08,15.41,0.00,38.45,7.80,1
469.792,469.791,8.96,15.48,0.00,39.50,8.64,1
469.812,469.811,15.44,15.48,0.00,0.00,8.64,1
469.831,469.830,10.00,15.41,0.00,27.17,8.64,1
469.851,469.850,15.27,15.60,0.00,0.00,6.98,1
469.890,469.889,2.77,15.41,0.00,63.45,4.54,1
469.910,469.909,0.00,15.29,0.00,77.00,4.54,1
469.930,469.929,0.00,15.29,0.00,77.30,4.54,1
469.949,469.948,0.00,15.16,0.00,76.99,4.54,1
469.969,469.968,0.00,15.36,0.00,78.25,4.54,1
470.008,470.007,0.00,15.36,0.00,78.56,19.73,1
470.028,470.027,10.00,15.23,0.00,28.04,19.73,1
470.047,470.046,10.00,15.36,0.00,28.77,7.14,1
470.067,470.066,4.20,15.29,0.00,57.64,7.14,1
470.106,470.105,4.32,15.23,0.00,57.01,5.34,1
470.126,470.125,0.00,15.16,0.00,78.56,5.34,1
470.145,470.144,0.00,15.41,0.00,80.10,19.46,1
470.165,470.164,10.00,15.55,0.00,30.89,19.46,1
470.204,470.203,10.00,15.23,0.00,29.42,19.46,1
470.224,470.223,10.00,15.10,0.00,28.84,19.46,1
470.243,470.242,10.00,15.29,0.00,29.91,8.00,1
470.263,470.262,10.72,15.36,0.00,26.74,8.00,1
470.302,470.301,11.13,15.10,0.00,23.49,9.17,1
470.322,470.321,10.00,15.36,0.00,30.52,9.17,1
470.342,470.341,10.00,15.16,0.00,29.67,7.39,1
470.361,470.360,6.87,14.90,0.00,44.20,7.39,1
470.381,470.380,6.62,15.04,0.00,46.26,7.39,1
470.420,470.419,6.27,15.23,0.00,49.17,6.40,1
470.440,470.439,0.00,15.23,0.00,80.82,6.40,1
470.459,470.458,0.00,15.23,0.00,81.13,5.43,1
470.479,470.478,0.00,15.36,0.00,82.05,5.43,1
470.499,470.498,0.00,15.41,0.00,82.64,5.43,1
470.538,470.537,0.00,15.41,0.00,82.95,5.88,1
470.558,470.557,0.00,15.41,0.00,83.26,8.09,1
470.577,470.576,11.16,15.48,0.00,27.90,8.09,1
470.616,470.615,11.35,15.36,0.00,26.38,7.00,1
470.636,470.635,2.91,15.41,0.00,69.13,7.00,1
470.656,470.655,2.77,15.48,0.00,70.44,11.04,1
470.675,470.674,10.00,15.41,0.00,34.04,11.04,1
470.695,470.694,10.00,15.36,0.00,33.86,11.04,1
470.734,470.733,10.00,15.41,0.00,34.25,6.61,1
470.754,470.753,0.00,15.55,0.00,85.24,6.61,1
470.773,470.772,0.00,15.55,0.00,85.55,6.79,1
470.793,470.792,1.12,15.48,0.00,79.92,6.79,1
470.832,470.831,1.27,15.41,0.00,79.11,5.66,1
470.852,470.851,0.00,15.41,0.00,85.75,5.66,1
470.872,470.871,0.00,15.55,0.00,86.74,8.05,1
470.891,470.890,10.67,15.60,0.00,33.76,8.05,1
470.911,470.910,10.67,15.60,0.00,33.86,5.55,1
470.950,470.949,0.00,15.48,0.00,86.91,5.55,1
470.970,470.969,0.00,15.55,0.00,87.56,5.60,1
470.989,470.988,0.00,15.79,0.00,89.11,5.60,1
471.009,471.008,0.00,15.60,0.00,88.47,5.60,1
471.048,471.047,0.00,15.67,0.00,89.12,12.02,1
471.068,471.067,10.00,15.60,0.00,38.89,12.02,1
471.087,471.086,10.00,15.86,0.00,40.30,10.87,1
471.107,471.106,10.00,15.86,0.00,40.41,10.87,1
471.146,471.145,10.00,15.98,0.00,41.15,10.82,1
471.166,471.165,10.00,15.60,0.00,39.36,10.82,1
471.185,471.184,10.00,15.79,0.00,40.43,15.02,1
471.205,471.204,10.00,15.74,0.00,40.26,15.02,1
471.244,471.243,10.00,15.74,0.00,40.38,10.67,1
471.264,471.263,10.00,16.11,0.00,42.34,10.67,1
471.283,471.282,10.00,15.92,0.00,41.51,10.84,1
471.323,471.322,10.00,16.05,0.00,42.30,10.84,1
471.342,471.341,10.00,16.05,0.00,42.43,9.11,1
471.362,471.361,10.00,15.79,0.00,41.25,9.11,1
471.382,471.381,10.00,15.60,0.00,40.41,10.17,1
471.421,471.420,10.00,15.60,0.00,40.52,10.17,1
471.440,471.439,10.00,15.48,0.00,40.02,10.07,1
471.460,471.459,10.00,15.67,0.00,41.08,10.07,1
471.480,471.479,10.00,16.11,0.00,43.39,10.39,1
471.519,471.518,10.00,15.98,0.00,42.89,10.39,1
471.539,471.539,10.00,15.41,0.00,40.14,13.33,1
471.559,471.558,10.00,15.36,0.00,39.97,13.33,1
471.578,471.577,10.00,15.74,0.00,41.99,13.33,1
471.617,471.616,10.00,15.98,0.00,43.34,7.35,1
471.637,471.636,5.12,15.67,0.00,66.41,11.08,1
471.657,471.656,10.00,15.23,0.00,39.90,11.08,1
471.676,471.675,10.00,15.41,0.00,40.91,11.08,1
471.715,471.714,10.00,15.79,0.00,42.93,11.08,1
471.735,471.734,10.00,15.74,0.00,42.77,11.08,1
471.755,471.754,10.00,15.55,0.00,41.92,6.59,1
471.774,471.774,0.00,15.41,0.00,91.56,6.59,1
471.813,471.813,0.00,15.67,0.00,93.16,7.19,1
471.833,471.832,3.83,15.67,0.00,74.25,7.19,1
471.852,471.851,4.23,15.48,0.00,71.54,5.88,1
471.872,471.871,0.00,15.36,0.00,92.36,5.88,1
471.911,471.910,0.00,15.36,0.00,92.67,5.52,1
471.931,471.930,0.00,14.97,0.00,91.05,5.52,1
471.950,471.950,0.00,15.04,0.00,91.69,5.27,1
471.970,471.969,0.00,15.23,0.00,92.95,5.27,1
471.990,471.990,0.00,15.04,0.00,92.29,6.05,1
472.029,472.029,0.00,15.29,0.00,93.84,6.05,1
472.050,472.049,0.00,15.36,0.00,94.48,5.78,1
472.068,472.068,0.00,15.10,0.00,93.49,5.78,1
472.089,472.088,0.00,15.23,0.00,94.47,5.99,1
472.128,472.127,0.00,15.16,0.00,94.44,5.99,1
472.148,472.147,0.00,14.90,0.00,93.44,5.96,1
472.166,472.166,0.00,14.97,0.00,94.07,5.96,1
472.186,472.186,0.00,15.16,0.00,95.34,5.96,1
472.226,472.225,0.00,15.04,0.00,95.02,5.96,1
472.246,472.245,0.00,14.97,0.00,94.98,4.96,1
472.265,472.264,0.00,14.85,0.00,94.65,4.96,1
472.285,472.284,0.00,14.59,0.00,93.64,4.96,1
472.324,472.323,0.00,14.59,0.00,93.93,4.96,1
472.344,472.343,0.00,14.65,0.00,94.57,4.96,1
472.363,472.362,0.00,14.59,0.00,94.52,4.96,1
472.383,472.382,0.00,14.46,0.00,94.18,4.96,1
472.422,472.421,0.00,14.34,0.00,93.84,4.96,1
472.442,472.441,0.00,14.34,0.00,94.13,4.96,1
472.462,472.461,0.00,14.14,0.00,93.45,4.96,1
472.481,472.480,0.00,13.95,0.00,92.76,4.96,1
472.520,472.519,0.00,13.95,0.00,93.03,4.96,1
472.540,472.539,0.00,14.02,0.00,93.66,4.96,1
472.560,472.559,0.00,13.82,0.00,92.96,4.96,1
472.579,472.578,0.00,13.56,0.00,91.92,4.96,1
472.618,472.617,0.00,13.24,0.00,90.58,4.96,1
472.638,472.637,0.00,13.43,0.00,91.82,4.96,1
472.658,472.657,0.00,13.18,0.00,90.82,4.96,1
472.677,472.676,0.00,12.99,0.00,90.10,4.96,1
472.697,472.696,0.00,12.85,0.00,89.67,4.96,1
472.736,472.735,0.00,12.59,0.00,88.65,4.96,1
472.756,472.755,0.00,12.33,0.00,87.56,4.96,1
472.775,472.774,0.00,12.27,0.00,87.52,4.96,1
472.815,472.814,0.00,12.07,0.00,86.77,4.96,1
472.834,472.833,0.00,11.94,0.00,86.37,4.96,1
472.854,472.853,0.00,11.28,0.00,83.27,4.96,1
472.893,472.892,0.00,11.42,0.00,84.20,4.96,1
472.913,472.912,0.00,11.22,0.00,83.43,4.96,1
472.932,472.931,0.00,10.95,0.00,82.30,4.96,1
472.952,472.951,0.00,10.49,0.00,80.21,4.96,1
472.991,472.990,0.00,10.22,0.00,79.06,4.96,1
473.011,473.010,0.00,10.16,0.00,78.97,4.96,1
473.030,473.029,0.00,9.89,0.00,77.80,4.96,1
473.050,473.049,0.74,9.35,0.00,71.62,4.96,1
473.089,473.088,1.07,9.09,0.00,68.78,4.96,1
473.109,473.108,1.07,9.09,0.00,68.94,4.96,1
473.129,473.128,1.47,8.75,0.00,65.41,4.96,1
473.148,473.147,2.05,8.21,0.00,59.95,4.96,1
473.187,473.186,2.05,8.21,0.00,60.08,4.96,1
473.207,473.206,2.31,7.94,0.00,57.50,4.96,1
473.227,473.226,2.65,7.53,0.00,53.82,4.96,1
473.246,473.245,2.85,7.26,0.00,51.59,4.96,1
473.286,473.285,2.85,7.26,0.00,51.68,19.38,1
473.305,473.304,10.00,6.78,0.00,0.00,19.38,1
473.325,473.324,10.00,6.50,0.00,0.00,19.38,1
473.364,473.363,10.00,6.37,0.00,0.00,19.38,1
473.384,473.383,10.00,6.23,0.00,0.00,19.38,1
473.403,473.402,10.00,5.95,0.00,0.00,19.38,1
473.423,473.422,10.00,5.74,0.00,0.00,19.38,1
473.462,473.461,10.00,5.53,0.00,0.00,19.38,1
473.482,473.481,10.00,5.32,0.00,0.00,19.38,1
473.501,473.500,10.00,5.26,0.00,0.00,19.38,1
473.521,473.520,10.00,5.19,0.00,0.00,19.38,1
473.560,473.559,10.00,4.98,0.00,0.00,19.38,1
473.580,473.579,10.00,4.84,0.00,0.00,19.38,1
473.600,473.599,10.00,4.77,0.00,0.00,19.38,1
473.619,473.618,10.00,4.63,0.00,0.00,19.38,1
473.658,473.657,10.00,4.57,0.00,0.00,19.38,1
473.678,473.677,10.00,4.49,0.00,0.00,19.38,1
473.698,473.697,10.00,4.49,0.00,0.00,19.38,1
473.717,473.716,10.00,4.49,0.00,0.00,19.38,1
473.737,473.736,10.00,4.42,0.00,0.00,19.38,1
473.776,473.775,10.00,4.36,0.00,0.00,19.38,1
473.796,473.795,10.00,4.49,0.00,0.00,19.38,1
473.815,473.814,10.00,4.49,0.00,0.00,19.38,1
473.835,473.834,10.00,4.36,0.00,0.00,16.46,1
473.855,473.854,10.00,4.28,0.00,0.00,16.46,1
473.894,473.893,10.00,4.36,0.00,0.00,16.46,1
473.914,473.913,10.00,4.36,0.00,0.00,16.46,1
473.933,473.932,10.00,4.28,0.00,0.00,16.46,1
473.972,473.971,10.00,4.28,0.00,0.00,16.46,1
473.992,473.991,10.00,4.28,0.00,0.00,16.46,1
474.012,474.011,10.00,4.28,0.00,0.00,16.46,1
474.031,474.030,10.00,4.21,0.00,0.00,16.46,1
474.051,474.050,10.00,4.21,0.00,0.00,16.46,1
474.090,474.089,10.00,4.21,0.00,0.00,16.46,1
474.110,474.109,10.00,4.36,0.00,0.00,16.46,1
474.129,474.128,10.00,4.36,0.00,0.00,16.46,1
474.149,474.148,10.00,4.36,0.00,0.00,16.46,1
474.188,474.187,10.00,4.36,0.00,0.00,16.46,1
474.208,474.207,10.00,4.36,0.00,0.00,16.46,1
474.228,474.227,10.00,4.28,0.00,0.00,16.46,1
474.247,474.246,10.00,4.36,0.00,0.00,16.46,1
474.286,474.285,10.00,4.42,0.00,0.00,16.46,1
474.306,474.305,10.00,4.42,0.00,0.00,16.46,1
474.326,474.326,10.00,4.49,0.00,0.00,16.46,1
474.345,474.344,10.00,4.49,0.00,0.00,16.46,1
474.365,474.364,10.00,4.49,0.00,0.00,16.46,1
474.404,474.403,10.00,4.63,0.00,0.00,16.46,1
474.424,474.423,10.00,4.70,0.00,0.00,19.27,1
474.443,474.442,10.00,4.84,0.00,0.00,19.27,1
474.463,474.462,10.00,4.84,0.00,0.00,19.27,1
474.483,474.482,10.00,4.84,0.00,0.00,18.34,1
474.522,474.521,10.00,4.92,0.00,0.00,18.34,1
474.541,474.540,10.00,4.92,0.00,0.00,18.34,1
474.561,474.560,10.00,5.13,0.00,0.00,18.34,1
474.581,474.580,10.00,5.13,0.00,0.00,18.34,1
474.620,474.620,10.00,5.13,0.00,0.00,18.34,1
474.640,474.639,10.00,5.19,0.00,0.00,18.34,1
474.659,474.658,10.00,5.26,0.00,0.00,18.34,1
474.679,474.678,10.00,5.26,0.00,0.00,18.34,1
474.718,474.718,10.00,5.47,0.00,0.00,18.34,1
474.738,474.737,10.00,5.53,0.00,0.00,18.34,1
474.757,474.756,10.00,5.61,0.00,0.00,18.34,1
474.777,474.776,10.00,5.68,0.00,0.00,18.34,1
474.816,474.816,10.00,5.74,0.00,0.00,18.34,1
474.836,474.835,10.00,5.82,0.00,0.00,18.34,1
474.855,474.854,10.00,5.82,0.00,0.00,18.34,1
474.875,474.875,10.00,5.95,0.00,0.00,18.34,1
474.914,474.913,10.00,6.03,0.00,0.00,18.34,1
474.934,474.933,10.00,6.03,0.00,0.00,18.34,1
474.954,474.953,10.00,6.16,0.00,0.00,18.34,1
474.973,474.972,10.00,6.37,0.00,0.00,18.34,1
475.012,475.011,10.00,6.37,0.00,0.00,18.34,1
475.032,475.031,10.00,6.58,0.00,0.00,18.34,1
475.053,475.052,10.00,6.58,0.00,0.00,18.34,1
475.071,475.071,10.00,6.78,0.00,0.00,18.34,1
475.091,475.090,10.00,6.78,0.00,0.00,18.34,1
475.130,475.130,10.00,6.92,0.00,0.00,18.34,1
475.150,475.150,10.00,7.12,0.00,0.00,18.34,1
475.169,475.169,10.00,7.12,0.00,0.00,18.34,1
475.189,475.188,10.00,7.19,0.00,0.00,18.34,1
475.228,475.228,10.00,7.39,0.00,0.00,18.34,1
475.248,475.248,10.00,7.60,0.00,0.00,18.34,1
475.268,475.267,10.00,7.67,0.00,0.00,18.34,1
475.287,475.287,10.00,7.88,0.00,0.00,18.34,1
475.308,475.307,10.00,7.73,0.00,0.00,18.34,1
475.347,475.346,10.00,7.73,0.00,0.00,18.34,1
475.366,475.366,10.00,8.07,0.00,0.00,18.34,1
475.385,475.385,10.00,8.27,0.00,0.00,18.34,1
475.425,475.424,10.00,8.48,0.00,0.00,18.34,1
475.445,475.444,10.00,8.61,0.00,0.00,18.34,1
475.465,475.464,10.00,8.75,0.00,0.00,18.34,1
475.484,475.483,10.00,8.81,0.00,0.00,18.34,1
475.523,475.522,10.00,8.89,0.00,0.00,18.34,1
475.543,475.542,10.00,8.96,0.00,0.00,18.34,1
475.563,475.562,10.00,9.02,0.00,0.00,18.34,1
475.582,475.581,10.00,8.96,0.00,0.00,18.34,1
475.602,475.601,10.00,9.09,0.00,0.00,18.34,1
475.641,475.640,10.00,9.15,0.00,0.00,18.34,1
475.661,475.660,10.00,9.29,0.00,0.00,18.34,1
475.680,475.679,10.00,9.35,0.00,0.00,18.34,1
475.700,475.699,10.00,9.42,0.00,0.00,18.34,1
475.720,475.719,10.00,9.49,0.00,0.00,18.34,1
475.759,475.758,10.00,9.49,0.00,0.00,13.03,1
475.778,475.777,10.00,9.55,0.00,0.00,13.03,1
475.798,475.797,10.00,9.63,0.00,0.00,13.03,1
475.818,475.817,10.00,9.76,0.00,0.00,13.03,1
475.857,475.856,10.00,9.89,0.00,0.00,13.03,1
475.877,475.876,10.00,9.89,0.00,0.00,13.03,1
475.896,475.895,10.00,9.76,0.00,0.00,17.59,1
475.916,475.915,10.00,9.96,0.00,0.00,17.59,1
475.955,475.954,10.00,10.16,0.00,0.00,17.59,1
475.975,475.974,10.00,10.29,0.00,0.00,17.59,1
475.994,475.993,10.00,10.16,0.00,0.00,17.59,1
476.014,476.013,10.00,10.16,0.00,0.00,17.59,1
476.053,476.052,10.00,10.22,0.00,0.00,17.59,1
476.073,476.072,10.00,10.29,0.00,0.00,17.59,1
476.092,476.091,10.00,10.42,0.00,0.00,17.59,1
476.112,476.111,10.00,10.56,0.00,2.82,17.59,1
476.151,476.150,10.00,10.62,0.00,3.12,17.59,1
476.171,476.170,10.00,10.62,0.00,3.14,17.59,1
476.191,476.190,10.00,10.62,0.00,3.15,17.59,1
476.210,476.209,10.00,10.82,0.00,4.17,17.59,1
476.249,476.248,10.00,10.89,0.00,4.54,17.59,1
476.269,476.268,10.00,10.89,0.00,4.56,17.59,1
476.289,476.288,10.00,10.82,0.00,4.22,17.59,1
476.308,476.307,10.00,11.09,0.00,5.59,17.59,1
476.347,476.346,10.00,11.15,0.00,5.91,17.59,1
476.367,476.366,10.00,11.15,0.00,5.93,17.59,1
476.387,476.386,10.00,11.28,0.00,6.60,17.59,1
476.426,476.425,10.00,11.42,0.00,7.33,17.59,1
476.446,476.445,10.00,11.35,0.00,7.01,17.59,1
476.465,476.464,10.00,11.68,0.00,8.68,17.59,1
476.485,476.484,10.00,11.75,0.00,9.06,17.59,1
476.524,476.523,10.00,11.55,0.00,8.10,17.59,1
476.544,476.543,10.00,11.68,0.00,8.78,17.59,1
476.563,476.562,10.00,12.00,0.00,10.45,17.59,1
476.583,476.582,10.00,12.07,0.00,10.84,17.59,1
476.622,476.621,10.00,12.07,0.00,10.88,17.59,1
476.642,476.641,10.00,12.14,0.00,11.27,17.59,1
476.661,476.660,10.00,12.20,0.00,11.61,17.59,1
476.681,476.680,10.00,12.27,0.00,12.00,17.59,1
476.720,476.719,10.00,12.40,0.00,12.68,17.59,1
476.740,476.739,10.00,12.33,0.00,12.38,17.59,1
476.759,476.758,10.00,12.33,0.00,12.43,17.59,1
476.779,476.778,10.00,12.33,0.00,12.48,17.59,1
476.818,476.817,10.00,12.47,0.00,13.22,17.03,1
476.838,476.837,10.00,12.59,0.00,13.91,17.03,1
476.857,476.856,10.00,12.52,0.00,13.61,18.13,1
476.877,476.876,10.00,12.52,0.00,13.66,18.13,1
476.897,476.896,10.00,12.66,0.00,14.41,18.13,1
476.936,476.935,10.00,12.72,0.00,14.75,18.13,1
476.956,476.955,10.00,12.79,0.00,15.16,18.13,1
476.975,476.974,10.00,12.79,0.00,15.21,18.13,1
476.995,476.994,10.00,12.72,0.00,14.92,18.13,1
477.034,477.033,10.00,12.92,0.00,15.96,18.13,1
477.054,477.053,10.00,12.92,0.00,16.02,18.13,1
477.073,477.072,10.00,12.99,0.00,16.42,18.13,1
477.093,477.092,10.00,13.04,0.00,16.77,18.13,1
477.132,477.131,10.00,13.18,0.00,17.53,18.13,1
477.152,477.151,10.00,13.11,0.00,17.24,18.13,1
477.171,477.170,10.00,13.37,0.00,18.58,18.13,1
477.191,477.190,10.00,13.43,0.00,18.99,18.13,1
477.230,477.229,10.00,13.31,0.00,18.42,18.13,1
477.250,477.249,10.00,13.50,0.00,19.47,19.19,1
477.269,477.268,10.00,13.43,0.00,19.19,19.19,1
477.289,477.288,10.00,13.50,0.00,19.61,19.19,1
477.328,477.327,10.00,13.56,0.00,19.97,19.19,1
477.348,477.347,10.00,13.56,0.00,20.04,19.91,1
477.368,477.367,10.00,13.63,0.00,20.45,19.91,1
